Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Nepal,NPL,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1232577005.1,1138675303.8,1302157169.1,1298555000,1352371000,1233734000,1336209000,1486036000,1564987000,1594782000,1588083000,1588002000,1552997000,1544932119,1456199000,1436979000,1465879000,1714104000,1808548000,1998826000
Nepal,NPL,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1132348000,1122067000,1209560000,1387939000,1490945000,1395638000,1467969000,1524062000,1506561000,1482628000,1426265000,1426053000,1458676000,1553423000,1517303000,1640015000,1708225000,2021772000,2476919000,2877236000
Nepal,NPL,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,45230673,40113250.8,45160168.1,51289248.6,51201339,40707907.9,41544765,42297849.3,35872459.2,32872888.4,26532906,21854112.9,18349202,15087205.3,9688518,6351475.8,5192496.6,4491378.5,3456755,2656841
Nepal,NPL,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,24929,23291.3,22086.3,23833.4,25298.5,24389.8,26660.5,28599.1,23893.5,23206.3,23029.1,21799.4,23112.9,702000,1103000,1163000,..,..,..,..
Nepal,NPL,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,25000,20000,15000,10000,5000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,29185848.2,30233644.8,25668624.8,16069692.9,15942133.4,15553271,13018958.7,11053600,10052533.3,9623728.2,9678651.2,8761386.7,8266502.3,7404266.7,6466933.3,5443733.3,6855733.3,8880533.4,8933866.6,7178933.3
Nepal,NPL,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,5378000,20276038.8,20276000,20276000,51192000,50247000,56144000,66543000,71944000,94789000,187844000
Nepal,NPL,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,16642353,18215122.9,25101403,25708900.7,22486066.6,20747744.3,22340424.7,22545616.7,22783766.7,22491606,22451113.3,22592196,22308495.3,22287298.1,21961885.9,21125823,20245128.8,20498794.8,19761310.4,19301336.8
Nicaragua,NIC,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,124778065.2,106790591.8,112493744.8,120074696.5,..,..,..,..,..,..,..,..,..,..,..,1850622.4,4948630.1,8449955.7,10637913.9,15478372.5
Nicaragua,NIC,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-118933566.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,940309000,1021422000,1113503000,1222408000,1362687000,1415591000,1529964000,473738000,539192000,678911000,811899000,949950000,1104294000,1243359000,1385184000,1561171000,1681543000,1938841000,1999309000,2088540000
Nicaragua,NIC,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-4440000,-17472000,-23151000,-21460000,-20590000,-14670000,-1153305000,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4648000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,654370000,690608000,811002000,997635000,1166845000,1135673000,255656000,321434000,347456000,417996000,447212000,473767000,498248000,533413000,523286000,532425000,531337000,594871000,624141000,692201000
Nicaragua,NIC,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-1816000,-4335000,-4943000,-7329000,-8982000,-974374000,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,64676201.1,67250565,68745343.6,77913724.8,3827501,646008.8,708546,791989.8,748734.6,775042.8,718875.6,685767,651783.6,631627.8,512350.2,420238.2,368935,377779.5,318310,272986.2
Nicaragua,NIC,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-58600.3,-44920.6,-1362398.8,-9314511.6,-73907807,-1744057,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,393557000,423922000,396844000,355274000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-12512000,-67626000,-343528000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,103921000,107883000,102725000,98175000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-266000,-149000,-1156000,-5865000,-97948000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1635451.2,1725976,1529598.2,1640139.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-18015.1,-70278,-1683424.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,382770094.5,386718756.6,419754811.8,435350122.3,..,2981271.7,11194500,19400805.9,18467859,21660861.6,22832985.6,22110163.2,22783399.2,23815677.9,20696762.7,18290160,21107298.4,26818746.6,29162005,34264823.4
Nicaragua,NIC,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-196653.8,-20606.6,-12305074.8,-75944309.4,-423838660.3,..,-2881713.1,-1077319.6,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4210694.3,4277293.5,4534624.2,4983139.7,..,..,..,..,..,..,..,..,..,..,..,3000000,6284000,7014000,8593000,17375000
Nicaragua,NIC,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-2484323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,113472656.6,116097140.8,111069118.5,110612900.4,102157309.7,9561503.6,10202799,11404358.7,10781499.9,11160328.2,10351541.4,10023843.3,10221391.8,10682508.6,9404418.6,8434158.9,8165058.6,12288027.8,11731670,11511479.8
Nicaragua,NIC,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-3708909.2,-15955856.6,-9707828.2,-90549817.8,-3766.9,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,26635417.1,20529552.5,20528916.5,20831679.8,20811934.1,25672385.8,16060214.5,16248423.2,22739258.1,154746115,348798103.9,903651415.3,384185873.8,368432459.5,324779505,288480281.6,319751866,345753948.9,379882918.2,340733646.9
Niger,NER,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-11917438.2,..,..,..,..,..,..,-3065977.7,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,26161879.4,22094081.9,22985821.6,24444444.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-24045666.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,125600521.2,123872101.6,157232561.9,212092498.2,248928866.9,235267846.8,42123200,76425631.1,95524464.8,119310615,130851729.2,160506337.4,180223850.1,207327120,203991747.5,228052452.7,234502543.5,286713824.4,298011863.7,328486069.2
Niger,NER,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-1699599.2,-1615270,-1698000,-2070371.5,-2967000,-230025000,-1000,-3394000,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,723201000,753357000,867301000,1007409000,1106072000,1080122000,188900000,234874000,248098000,265733000,275240000,354586000,447194000,549653000,575979000,626206000,772581000,987865000,1044038000,1346786000
Niger,NER,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-7404000,-8293000,-9173000,-10515000,-12731000,-974102000,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,192682989,131264797.3,132935817.1,205343222.9,1661.2,..,..,..,..,..,..,..,26388000,55164000,53449538.4,56442562.8,78250059.4,110814120.7,122113105,126428559.4
Niger,NER,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-41288042.2,..,-8873842.9,-202139485.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14178000,10293000,9900000,9592000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-1316000,-353000,-156000,-9592000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,19007882.8,15609204.8,16719201.4,17454366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-4761961.5,..,-969183.3,-17915004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,60116546.3,59076569.9,58422162.8,54866488.5,43622666.7,42680106.8,42680106.8,42623200,42623218.7,42623218.7,42623218.7,45033618.7,45033652.6,48789578.2,62170400,62458400,64174400,64019200,64799466.6,67802133.3
Niger,NER,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,10825991,23625000,37157722,36996000,36995571,35350218,32920000,32796000,43673000,44248000,67010000,65809000
Niger,NER,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,30169018,82576120.6,160489481.8,503220827,658821606.7,863973000.1,694735000,379820000,636822000,802958000,987606301,1293235000,1444829000,1642148000,1931087000,2485181000,3175224000
Nigeria,NGA,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-22987000,..,..,..,..,..,..
Nigeria,NGA,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,693489975.9,573505311.1,610141785,4143137254.9,4324020360.9,2007383232.8,..,..,..,..,..,..,..,..,..,68589211.6,70761986.3,73206377.3,74573671.4,75742302.1
Nigeria,NGA,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,-845020230.9,-1418691943.4,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1017546628.4,908290267.8,928522222.8,915391697.6,856321949,680772735.2,612722562.8,594918297.9,534928069.9,466505351.8,417807058.8,399233146.1,464002295.7,747984160,749345140.1,1071773915,1039991181.1,1954695442,2112641600,2271826173.4
Nigeria,NGA,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1624592000,1337272000,1275256000,1200912000,1027073000,722283000,533673000,380842000,211470000,112810000,42816000,6954000,..,..,..,3568000,3883000,124180000,124180000,409507000
Nigeria,NGA,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,643871000,621014000,675748000,786966000,966844000,1136411000,1540734000,1928523000,2243070000,2739403000,3662052000,4200794000,4686028000,5278061000,5778820000,6222292000,6636161000,7788784000,8432788000,9549703000
